;PC Software:StarLab Version 2.11 Build 2
;Logged:21/10/2022 at 13:34:39
;File Version:3
;Graph Type:Line
;Notes:                                                            

;Channel A:Juno Photodiode PD300-1W (s/n:584133)  JN1.53 (s/n:3041014)
;Channel B:Nova II Photodiode PD300-1W (s/n:533500)  NN2.37 (s/n:517373)

;Channel A:Details
;Name:PD300-1W
;Graph Color:RGB(0,102,255)
;Units:W
;Settings:Measuring:Power
;Settings:Wavelength:690
;Settings:Range:AUTO
;Settings:Filter:OUT

;Channel B:Details
;Name:PD300-1W
;Graph Color:RGB(154,0,0)
;Units:W
;Settings:Measuring:Power
;Settings:Wavelength:690
;Settings:Range:AUTO
;Settings:Filter:OUT
;--------------------


;First Pulse Arrived : 21/10/2022 at 13:34:39.238000
  Timestamp   	  Channel A  	  Channel B  	
      2182.045	  6.090e-006 	             	
      2182.417	             	  7.800e-005 	
      2183.045	  6.040e-006 	             	
      2183.473	             	  7.790e-005 	
      2184.045	  6.040e-006 	             	
      2184.497	             	  7.780e-005 	
      2185.111	  5.980e-006 	             	
      2185.553	             	  7.780e-005 	
      2186.111	  6.140e-006 	             	
      2186.609	             	  7.780e-005 	
      2187.111	  6.060e-006 	             	
      2187.633	             	  7.770e-005 	
      2188.111	  6.070e-006 	             	
      2188.689	             	  7.780e-005 	
      2189.111	  6.060e-006 	             	
      2189.745	             	  7.770e-005 	
      2190.111	  5.980e-006 	             	
      2190.769	             	  7.760e-005 	
      2191.111	  5.940e-006 	             	
      2191.824	             	  7.760e-005 	
      2192.111	  6.030e-006 	             	
      2192.881	             	  7.750e-005 	
      2193.112	  5.920e-006 	             	
      2193.969	             	  7.770e-005 	
      2194.112	  5.960e-006 	             	
      2195.025	             	  7.760e-005 	
      2195.177	  5.870e-006 	             	
      2196.081	             	  7.750e-005 	
      2196.177	  5.890e-006 	             	
      2197.139	             	  7.750e-005 	
      2197.177	  5.860e-006 	             	
      2198.161	             	  7.740e-005 	
      2198.177	  5.840e-006 	             	
      2199.177	  5.830e-006 	             	
      2199.217	             	  7.870e-005 	
      2200.177	  6.020e-006 	             	
      2200.273	             	  8.130e-005 	
      2201.177	  6.210e-006 	             	
      2201.297	             	  8.260e-005 	
      2202.177	  6.070e-006 	             	
      2202.353	             	  8.250e-005 	
      2203.177	  6.150e-006 	             	
      2203.409	             	  8.270e-005 	
      2204.177	  6.030e-006 	             	
      2204.433	             	  8.250e-005 	
      2205.177	  5.880e-006 	             	
      2205.489	             	  8.280e-005 	
      2206.177	  6.150e-006 	             	
      2206.545	             	  8.240e-005 	
      2207.177	  6.010e-006 	             	
      2207.633	             	  8.030e-005 	
      2208.177	  6.060e-006 	             	
      2208.688	             	  8.240e-005 	
      2209.177	  6.000e-006 	             	
      2209.744	             	  8.210e-005 	
      2210.178	  5.910e-006 	             	
      2210.801	             	  8.220e-005 	
      2211.244	  5.890e-006 	             	
      2211.825	             	  8.240e-005 	
      2212.244	  5.810e-006 	             	
      2212.881	             	  8.210e-005 	
      2213.244	  5.800e-006 	             	
      2213.937	             	  8.220e-005 	
      2214.310	  5.800e-006 	             	
      2214.961	             	  7.910e-005 	
      2215.310	  5.770e-006 	             	
      2216.017	             	  8.180e-005 	
      2216.310	  5.730e-006 	             	
      2217.073	             	  8.210e-005 	
      2217.310	  5.670e-006 	             	
      2218.097	             	  8.200e-005 	
      2218.310	  5.670e-006 	             	
      2219.153	             	  8.180e-005 	
      2219.310	  5.700e-006 	             	
      2220.209	             	  8.180e-005 	
      2220.310	  5.760e-006 	             	
      2221.297	             	  8.180e-005 	
      2221.310	  5.730e-006 	             	
      2222.310	  5.660e-006 	             	
      2222.353	             	  8.180e-005 	
      2223.310	  5.580e-006 	             	
      2223.409	             	  8.160e-005 	
      2224.310	  5.630e-006 	             	
      2224.465	             	  8.130e-005 	
      2225.376	  5.530e-006 	             	
      2225.488	             	  7.920e-005 	
      2226.443	  5.320e-006 	             	
      2226.544	             	  7.680e-005 	
      2227.509	  5.550e-006 	             	
      2227.600	             	  8.110e-005 	
      2228.510	  5.490e-006 	             	
      2228.625	             	  8.030e-005 	
      2229.510	  5.440e-006 	             	
      2229.681	             	  8.140e-005 	
      2230.510	  5.440e-006 	             	
      2230.737	             	  8.150e-005 	
      2231.510	  5.460e-006 	             	
      2231.761	             	  8.150e-005 	
      2232.510	  5.420e-006 	             	
      2232.817	             	  8.120e-005 	
      2233.576	  5.400e-006 	             	
      2233.873	             	  8.090e-005 	
      2234.576	  5.340e-006 	             	
      2234.961	             	  8.030e-005 	
      2235.576	  5.350e-006 	             	
      2236.019	             	  8.010e-005 	
      2236.576	  5.300e-006 	             	
      2237.073	             	  7.960e-005 	
      2237.576	  5.310e-006 	             	
      2238.129	             	  7.900e-005 	
      2238.576	  5.250e-006 	             	
      2239.153	             	  7.820e-005 	
      2239.576	  5.160e-006 	             	
      2240.208	             	  7.970e-005 	
      2240.576	  5.170e-006 	             	
      2241.264	             	  7.740e-005 	
      2241.643	  5.140e-006 	             	
      2242.288	             	  7.810e-005 	
      2242.709	  5.170e-006 	             	
      2243.344	             	  7.920e-005 	
      2243.775	  5.130e-006 	             	
      2244.400	             	  7.750e-005 	
      2244.775	  5.110e-006 	             	
      2245.426	             	  7.790e-005 	
      2245.776	  5.080e-006 	             	
      2246.481	             	  7.810e-005 	
      2246.776	  5.090e-006 	             	
      2247.537	             	  7.670e-005 	
      2247.776	  5.060e-006 	             	
      2248.593	             	  7.620e-005 	
      2248.776	  5.070e-006 	             	
      2249.617	             	  7.860e-005 	
      2249.776	  5.090e-006 	             	
      2250.673	             	  7.670e-005 	
      2250.776	  5.040e-006 	             	
      2251.729	             	  7.750e-005 	
      2251.776	  5.120e-006 	             	
      2252.753	             	  7.780e-005 	
      2252.776	  5.080e-006 	             	
      2253.808	             	  7.700e-005 	
      2253.842	  5.010e-006 	             	
      2254.842	  4.990e-006 	             	
      2254.864	             	  7.710e-005 	
      2255.842	  4.960e-006 	             	
      2255.888	             	  7.700e-005 	
      2256.842	  5.060e-006 	             	
      2256.944	             	  7.700e-005 	
      2257.908	  5.330e-006 	             	
      2258.000	             	  7.680e-005 	
      2258.908	  5.130e-006 	             	
      2259.088	             	  7.800e-005 	
      2259.908	  5.030e-006 	             	
      2260.144	             	  7.740e-005 	
      2260.908	  5.010e-006 	             	
      2261.200	             	  7.630e-005 	
      2261.908	  4.940e-006 	             	
      2262.256	             	  7.580e-005 	
      2262.909	  4.890e-006 	             	
      2263.281	             	  7.600e-005 	
      2263.975	  4.870e-006 	             	
      2264.337	             	  7.500e-005 	
      2264.975	  4.910e-006 	             	
      2265.393	             	  7.490e-005 	
      2265.975	  4.840e-006 	             	
      2266.417	             	  7.480e-005 	
      2266.975	  4.830e-006 	             	
      2267.473	             	  7.480e-005 	
      2267.975	  4.790e-006 	             	
      2268.529	             	  7.460e-005 	
      2268.975	  4.760e-006 	             	
      2269.553	             	  7.450e-005 	
      2269.975	  4.780e-006 	             	
      2270.609	             	  7.450e-005 	
      2270.975	  4.760e-006 	             	
      2271.664	             	  7.440e-005 	
      2272.042	  4.750e-006 	             	
      2272.752	             	  7.440e-005 	
      2273.108	  4.710e-006 	             	
      2273.808	             	  7.430e-005 	
      2274.174	  4.760e-006 	             	
      2274.864	             	  7.430e-005 	
      2275.174	  4.710e-006 	             	
      2275.920	             	  7.450e-005 	
      2276.174	  4.700e-006 	             	
      2276.944	             	  7.420e-005 	
      2277.174	  4.670e-006 	             	
      2278.000	             	  7.430e-005 	
      2278.174	  4.660e-006 	             	
      2279.056	             	  7.420e-005 	
      2279.174	  4.630e-006 	             	
      2280.080	             	  7.410e-005 	
      2280.175	  4.640e-006 	             	
      2281.137	             	  7.400e-005 	
      2281.175	  4.590e-006 	             	
      2282.175	  4.590e-006 	             	
      2282.193	             	  7.400e-005 	
      2283.217	             	  7.400e-005 	
      2283.241	  4.590e-006 	             	
      2284.241	  4.560e-006 	             	
      2284.273	             	  7.400e-005 	
      2285.242	  4.550e-006 	             	
      2285.329	             	  7.380e-005 	
      2286.308	  4.530e-006 	             	
      2286.417	             	  7.370e-005 	
      2287.374	  4.520e-006 	             	
      2287.472	             	  7.370e-005 	
      2288.440	  4.510e-006 	             	
      2288.528	             	  7.370e-005 	
      2289.440	  4.490e-006 	             	
      2289.616	             	  7.360e-005 	
      2290.440	  4.490e-006 	             	
      2290.672	             	  7.370e-005 	
      2291.440	  4.580e-006 	             	
      2291.728	             	  7.370e-005 	
      2292.440	  4.520e-006 	             	
      2292.784	             	  7.370e-005 	
      2293.440	  4.600e-006 	             	
      2293.808	             	  7.520e-005 	
      2294.440	  4.580e-006 	             	
      2294.864	             	  7.350e-005 	
      2295.440	  4.520e-006 	             	
      2295.920	             	  7.350e-005 	
      2296.440	  4.480e-006 	             	
      2296.944	             	  7.370e-005 	
      2297.440	  4.530e-006 	             	
      2298.001	             	  7.390e-005 	
      2298.441	  4.560e-006 	             	
      2299.057	             	  7.370e-005 	
      2299.441	  4.500e-006 	             	
      2300.081	             	  7.350e-005 	
      2300.441	  4.470e-006 	             	
      2301.137	             	  7.360e-005 	
      2301.441	  4.460e-006 	             	
      2302.192	             	  7.340e-005 	
      2302.441	  4.440e-006 	             	
      2303.280	             	  7.330e-005 	
      2303.507	  4.420e-006 	             	
      2304.336	             	  7.330e-005 	
      2304.573	  4.440e-006 	             	
      2305.392	             	  7.350e-005 	
      2305.573	  4.520e-006 	             	
      2306.448	             	  7.750e-005 	
      2306.573	  4.570e-006 	             	
      2307.472	             	  7.770e-005 	
      2307.573	  4.590e-006 	             	
      2308.528	             	  7.810e-005 	
